dim1;dim2;class
16.046651267105652;14.713138612892779;1
1.600879383862711;5.60395353768211;8
-21.715686811103414;-2.530497253183331;9
-8.318506566803293;-13.884731982561192;5
3.016755333391374;-28.14428496764025;6
11.944340048364197;16.451083978128114;2
-20.17807310955567;18.000143382025357;7
-21.18536626051983;13.865538882266119;7
4.760770764470648;21.664608126617594;1
19.828710654644894;-6.2194195599760675;6
-3.6418006955196227;-13.043241832115296;5
-6.956073879776658;-4.231943222073152;5
12.915467739092778;-13.957520686457496;8
15.558873412860546;19.13500128869028;2
-6.7318962194222625;-4.78324745784447;5
-3.2579872788201767;6.161576215269759;8
12.386764214187894;-17.647453966410403;0
1.6512063678630549;6.094121223196596;8
-23.25770097445073;1.6057620939912443;4
19.988414328256795;-24.106197062882842;0
4.702483740762931;23.172133339119434;1
3.8061494081034573;2.728669655278395;8
19.945156022011467;-25.89793925004209;0
7.279969461896882;-10.457232959111506;3
1.4612648547790483;22.357378631070773;1
1.2904366553951425;0.23716392341916082;8
7.994680942981927;-10.606141689609704;3
9.975552770736833;23.154311340298264;1
4.768768169269809;-16.43865819937719;5
13.970759672410935;-20.595008614928574;0
0.9438521206988412;18.18327554833488;1
-22.890813361534725;-11.4377620232344;4
11.669331335534686;-2.8935667259843156;3
17.038008281160586;-20.895680592627023;0
-28.777523125315668;7.813509495461488;7
6.86763720666261;-0.254421422482202;8
19.780609911495695;-6.639879492516183;5
-23.93654827809238;-10.154442803739453;9
17.392598624326553;-19.239169092343957;0
7.693944631042011;0.25738900620520666;3
0.15401612479225818;0.6210354744009536;8
-16.349653641933152;4.9882277394162235;9
14.919912012240056;24.16374904018824;1
-7.538446519631571;-7.749051124367058;5
4.751830454746224;-15.237274858017662;5
-23.59116891460679;0.60278632680342;4
-4.781063365433326;22.142537773436903;7
14.116889386665363;1.7006478031740364;2
19.994128061897943;-23.165542936934678;0
3.9129810257879543;-1.9046432840597356;8
4.856257648374596;5.0393577271712555;8
-25.842730525915286;-4.648075700761648;9
-27.158185954468653;11.34245858852253;7
-9.017827108391296;8.208469468543411;4
17.483528796808354;16.574727228461892;2
4.495684257848742;-2.6544083446847275;8
-4.331765316727428;-12.265940074812836;5
20.49023585983332;-23.661158358057246;0
-15.493628207550733;5.941199960651299;9
11.505845302031355;23.412915605615673;1
-21.28956612457312;-8.320432733279011;4
13.046476987089845;-27.534750404923674;0
15.344220182993336;-28.050260988119618;0
13.311645513475929;-23.697949713981917;0
1.7764105003575394;-16.356137319474303;5
2.3414213400973236;1.710412931467274;8
-15.859958199924444;2.563234793259409;9
9.830511570026099;-14.725274197387574;3
-27.171930404299662;-9.966595669702528;4
-0.7778279971246981;18.812806965583135;1
-24.693778916376036;12.176672064688937;7
12.4936738264039;11.752120072226361;2
0.2682795137550064;6.974347380338204;8
-11.10740020440155;8.76121075684878;4
14.015728577961307;-13.847390944541385;6
-13.811107350198668;15.881529423872914;7
-12.27963822613505;4.035642817135009;9
3.5934749804403867;-14.651356289144019;5
8.60666205542192;-1.2602285158048803;3
6.4447014933449696;21.649822508491976;1
22.658533811368418;-7.915168121062708;6
19.109003420689614;-17.49538426122492;0
7.156817233739905;-15.937776276954935;5
1.5164811145079762;17.239786062825207;1
23.309115197043393;-10.835619390331178;6
-0.14527721887316739;-11.454723144874164;5
0.03274975652039348;9.11278373969352;8
-7.574180412677833;12.526943052258186;7
-15.417191505272768;18.98533884049894;7
1.6526955406000488;-26.457459074109636;6
2.4654417587632427;22.796370245076783;1
-19.117874142166247;12.751129911369082;7
5.904455218317085;22.607659264708467;1
16.575632639357707;10.493831063290543;2
-1.5052122960636578;16.728751322399418;1
12.687392862484568;-19.29349224954338;0
-17.314918741638042;-6.408696658815111;4
0.7012958535434278;5.196720372085678;8
-12.95676078801363;-4.011903033559795;9
15.780890925011205;-23.24196436333304;0
21.30202032138534;-9.459259505073907;6
12.24210827443016;-26.54557256786541;0
10.364426017096221;5.521068401707038;3
-6.6903811627175545;-14.174435043999047;5
2.194076929598522;-24.838515664713928;6
13.456246304781029;-2.582122658290351;3
